X,Y,Z
578.0126,123.6444,197.9688
577.9785,123.6064,198.1292
577.9513,123.5653,198.2875
577.9301,123.5267,198.4406
577.911,123.484,198.6018
577.8992,123.4476,198.7411
577.8878,123.4071,198.8895
577.856,123.3523,199.1149
577.8325,123.2796,199.4045
577.8273,123.2037,199.6844
577.8381,123.1427,199.939
577.8707,123.0804,200.1863
577.9075,123.0166,200.4068
577.9479,122.9583,200.6076
577.9869,122.9187,200.7864
578.0309,122.8703,201.0422
578.0992,122.8156,201.3423
578.1839,122.7609,201.6207
578.261,122.7309,201.867
578.3188,122.7132,202.0755
578.3657,122.6996,202.2355
578.4184,122.6865,202.463
578.4621,122.6806,202.7111
578.493,122.6885,202.9187
578.5135,122.6977,203.0886
578.5367,122.7082,203.3045
578.5596,122.729,203.537
578.5681,122.7491,203.7338
578.5689,122.7666,203.9049
578.5739,122.7899,204.1269
578.5743,122.8282,204.3493
578.5661,122.8576,204.5355
578.5577,122.8784,204.6862
578.5512,122.9085,204.9003
578.5435,122.9511,205.1191
578.535,122.9908,205.3012
578.5263,123.0192,205.4447
578.5154,123.0568,205.6398
578.5007,123.1021,205.8568
578.4849,123.1452,206.0393
578.4702,123.1753,206.1843
578.4515,123.2153,206.3998
578.4308,123.2636,206.6189
578.4109,123.3082,206.7982
578.393,123.3427,206.9451
578.3719,123.3858,207.1417
578.3499,123.4319,207.3528
578.3303,123.4774,207.5193
578.314,123.5103,207.6537
578.2903,123.5512,207.8515
578.2653,123.5936,208.0564
578.2438,123.6281,208.2242
578.2242,123.6605,208.3642
578.1967,123.7014,208.5622
578.1682,123.7405,208.769
578.1416,123.7764,208.9428
578.1199,123.8003,209.0796
578.0828,123.8363,209.2833
578.0408,123.8716,209.4979
578.0023,123.8928,209.682
577.9667,123.9156,209.83
577.9174,123.9416,210.0204
577.8538,123.9654,210.2351
577.7982,123.985,210.4155
577.7471,123.9983,210.5646
577.6732,124.0192,210.784
577.5998,124.0315,210.9874
577.5281,124.0452,211.1727
577.4648,124.0499,211.3288
577.3827,124.0542,211.5297
577.2922,124.0555,211.7293
577.2096,124.0524,211.9019
577.1411,124.0489,212.0513
577.0837,124.0498,212.1762
577.012,124.0472,212.3431
576.9332,124.042,212.5215
576.8567,124.0358,212.6794
576.7913,124.0262,212.8131
576.7303,124.0178,212.9339
576.6758,124.0111,213.04
576.6117,124.0022,213.1695
576.5325,123.9912,213.3236
576.4575,123.9748,213.4634
576.3898,123.9626,213.5862
576.3288,123.9511,213.6974
576.2769,123.9387,213.791
576.228,123.9275,213.877
576.1683,123.9169,213.983
576.1039,123.9015,214.0976
576.0427,123.8858,214.2046
575.9836,123.8717,214.3061
575.9291,123.8579,214.3982
575.8788,123.8461,214.4819
575.8358,123.8366,214.5519
575.7911,123.8265,214.6229
575.7348,123.8115,214.7146
575.6783,123.7939,214.8055
575.6232,123.782,214.8923
575.5706,123.7695,214.9739
575.521,123.7557,215.0505
575.4711,123.7434,215.1259
575.4272,123.7331,215.1915
575.3854,123.7226,215.2546
575.3463,123.7135,215.3136
575.3093,123.7045,215.3683
575.2604,123.6916,215.4443
575.2074,123.6782,215.5247
575.155,123.6643,215.6016
575.1059,123.6529,215.6732
575.0579,123.643,215.7436
575.0121,123.6339,215.81
574.9707,123.6232,215.8704
574.9318,123.6132,215.9267
574.8909,123.602,215.9853
574.8527,123.5936,216.0385
574.8172,123.5858,216.0878
574.7787,123.578,216.1433
574.725,123.5656,216.222
574.6754,123.5549,216.2943
574.6289,123.544,216.3611
574.5804,123.5321,216.4288
574.5361,123.5219,216.4897
574.4942,123.5118,216.5471
574.4529,123.5017,216.6047
574.4149,123.492,216.6573
574.3785,123.481,216.7068
574.3399,123.4685,216.7592
574.3063,123.4599,216.8039
574.2656,123.4523,216.8585
574.222,123.4421,216.9176
574.1821,123.4322,216.9715
574.1398,123.4202,217.0281
574.103,123.4097,217.0775
574.0589,123.3998,217.136
574.0273,123.3929,217.1772
573.9924,123.385,217.2223
573.95,123.3747,217.2787
573.9007,123.3626,217.3441
573.853,123.3522,217.4064
573.8064,123.3418,217.4665
573.7605,123.3301,217.5253
573.7194,123.3193,217.5776
573.6784,123.3085,217.6294
573.6365,123.2991,217.6824
573.5987,123.2894,217.73
573.5604,123.279,217.778
573.5253,123.2694,217.8214
573.4888,123.2602,217.8654
573.4518,123.2529,217.9085
573.4193,123.2458,217.9468
573.3865,123.2384,217.9853
573.3521,123.2309,218.027
573.3123,123.2241,218.0751
573.2742,123.2157,218.1212
573.2393,123.2051,218.1643
573.2033,123.1934,218.208
573.1697,123.1829,218.2485
573.1362,123.1738,218.2879
573.1038,123.1662,218.3257
573.0721,123.1588,218.3621
573.0386,123.1511,218.4011
572.9982,123.1429,218.4477
572.9604,123.1347,218.4909
572.9258,123.1266,218.5302
572.8934,123.1174,218.5678
572.8613,123.1077,218.6052
572.8282,123.0977,218.6436
572.796,123.0884,218.6807
572.7673,123.0809,218.7132
572.7369,123.0728,218.7476
572.7065,123.0646,218.7816
572.6771,123.056,218.815
572.6329,123.045,218.8664
572.6058,123.0397,218.8967
572.5698,123.0334,218.9359
572.5345,123.0266,218.9738
572.5018,123.02,219.0087
572.4695,123.0136,219.0424
572.4409,123.0071,219.0728
572.413,123.0002,219.1027
572.3842,122.9923,219.1335
572.3574,122.9845,219.1625
572.3234,122.9746,219.2015
572.2891,122.9639,219.241
572.2552,122.9545,219.2791
572.2234,122.945,219.3151
572.1918,122.9362,219.3506
572.1628,122.9289,219.3826
572.1329,122.9222,219.4148
572.1041,122.9161,219.4454
572.076,122.9097,219.475
572.0474,122.903,219.505
572.0199,122.8964,219.5336
571.995,122.89,219.5597
571.9628,122.8816,219.5957
571.9307,122.8724,219.6313
571.9003,122.863,219.6648
571.8705,122.8533,219.6975
571.8403,122.8445,219.7303
571.8124,122.8366,219.7605
571.783,122.8289,219.7918
571.7524,122.8201,219.8251
571.729,122.814,219.8501
571.7021,122.8078,219.8784
571.6775,122.8027,219.904
571.652,122.7977,219.93
571.6236,122.7923,219.9605
571.5909,122.7845,219.9962
571.5628,122.7773,220.0264
571.5339,122.7687,220.0576
571.5054,122.7599,220.0882
571.4794,122.7522,220.116
571.4534,122.7449,220.1438
571.4272,122.7377,220.1717
571.4015,122.7307,220.1989
571.3773,122.7236,220.2249
571.3527,122.7164,220.251
571.3286,122.711,220.2758
571.3047,122.7058,220.3
571.2815,122.701,220.3232
571.2542,122.6962,220.3516
571.226,122.6904,220.3811
571.1993,122.6842,220.4088
571.1696,122.6766,220.4393
571.1437,122.6689,220.4663
571.1115,122.659,220.5001
571.0936,122.6538,220.5185
571.0683,122.6463,220.5445
571.0436,122.6389,220.5698
571.0199,122.6317,220.5942
570.9967,122.6251,220.6177
570.9732,122.6196,220.6408
570.9512,122.6144,220.6622
570.9271,122.6082,220.6861
570.9042,122.6025,220.7087
570.8798,122.5971,220.734
570.8525,122.5915,220.7623
570.826,122.5861,220.7895
570.8011,122.5808,220.8149
570.7746,122.575,220.8418
570.7488,122.5683,220.8682
570.7243,122.5618,220.8929
570.7006,122.5553,220.9167
570.6768,122.5484,220.9406
570.6544,122.5411,220.9637
570.6315,122.5337,220.9873
570.6097,122.5271,221.0092
570.5872,122.5208,221.0315
570.5667,122.5153,221.0516
570.5449,122.51,221.0725
570.5259,122.5053,221.0908
570.4984,122.4986,221.1192
570.4722,122.4919,221.1464
570.4464,122.4849,221.1729
570.4205,122.4775,221.1996
570.3963,122.4706,221.2245
570.3723,122.4638,221.2491
570.3491,122.4572,221.2728
570.3247,122.4507,221.2975
570.3015,122.445,221.3204
570.2784,122.4393,221.3431
570.2555,122.4338,221.3653
570.233,122.4284,221.3869
570.2114,122.4232,221.4077
570.1901,122.418,221.428
570.1699,122.4132,221.4471
570.1503,122.4074,221.4662
570.125,122.4005,221.4922
570.097,122.393,221.5208
570.0713,122.386,221.5467
570.0463,122.3785,221.5718
570.0225,122.3726,221.5945
569.9957,122.3662,221.6192
569.9723,122.3608,221.6404
569.9462,122.3546,221.6639
569.9239,122.3486,221.6842
569.9006,122.3421,221.7054
569.8778,122.3355,221.726
569.8558,122.3289,221.7456
569.8347,122.3222,221.7643
569.8143,122.3158,221.7821
569.792,122.3088,221.8013
569.7675,122.3018,221.8229
569.7393,122.2942,221.8485
569.7134,122.2863,221.8718
569.6866,122.2786,221.895
569.6607,122.2711,221.9169
569.6349,122.2637,221.9384
569.6105,122.2565,221.9586
569.5865,122.2494,221.9781
569.5594,122.241,222
569.5358,122.2334,222.0188
569.5116,122.2256,222.0378
569.4879,122.217,222.0562
569.4631,122.208,222.0751
569.4387,122.1996,222.093
569.4167,122.1927,222.1083
569.3934,122.185,222.1247
569.3698,122.1771,222.1413
569.3469,122.1695,222.1573
569.3258,122.1625,222.1721
569.3065,122.1564,222.1855
569.2815,122.1495,222.2039
569.2523,122.1418,222.2256
569.2252,122.1341,222.2458
569.1998,122.1267,222.2644
569.1732,122.1183,222.2842
569.1474,122.1099,222.303
569.1237,122.1024,222.3199
569.0993,122.0939,222.3373
569.0734,122.0846,222.3555
569.0488,122.0758,222.3726
569.0252,122.0673,222.3886
569.0031,122.0592,222.4035
568.9788,122.0502,222.4194
568.9569,122.042,222.4337
568.9325,122.0327,222.4494
568.9103,122.0243,222.4635
568.8882,122.0158,222.4774
568.8646,122.0067,222.4922
568.8418,121.9978,222.5062
568.8204,121.9897,222.5191
568.7996,121.9822,222.5312
568.7773,121.974,222.544
568.7578,121.9668,222.555
568.7365,121.9588,222.5669
568.7081,121.9495,222.5851
568.6819,121.9403,222.6017
568.6555,121.9307,222.6185
568.6322,121.9215,222.6333
568.6051,121.9108,222.6504
568.5799,121.9008,222.666
568.5536,121.8909,222.6818
568.5271,121.8807,222.6978
568.5038,121.8716,222.7116
568.4777,121.8615,222.7271
568.4546,121.853,222.7403
568.4301,121.8439,222.7542
568.4039,121.8343,222.7691
568.3813,121.8259,222.7819
568.3567,121.8168,222.7957
568.3341,121.8086,222.8083
568.3116,121.8009,222.8205
568.2894,121.7921,222.8331
568.2664,121.7829,222.8462
568.2433,121.7736,222.8593
568.2225,121.7656,222.871
568.1997,121.7569,222.8837
568.1754,121.7475,222.8973
568.1597,121.7412,222.9061
568.1385,121.733,222.9178
568.1146,121.7243,222.9315
568.0874,121.7155,222.9481
568.0624,121.7076,222.9627
568.037,121.699,222.9777
568.0103,121.6889,222.9938
567.9841,121.679,223.0095
567.9587,121.6693,223.0246
567.9337,121.6598,223.0393
567.9088,121.6504,223.0539
567.8849,121.6418,223.0676
567.8602,121.6332,223.0816
567.8369,121.6256,223.0945
567.812,121.6177,223.1081
567.7893,121.6108,223.1202
567.7652,121.6033,223.1332
567.7407,121.5954,223.1465
567.7185,121.588,223.1586
567.6948,121.5801,223.1714
567.6748,121.5731,223.1823
567.6542,121.5657,223.1937
567.6326,121.558,223.2055
567.6116,121.5505,223.2169
567.5905,121.5431,223.2285
567.571,121.5367,223.2389
567.5487,121.5294,223.2508
567.5289,121.5229,223.2614
567.5093,121.5161,223.272
567.4882,121.509,223.2839
567.4622,121.5005,223.2993
567.436,121.4914,223.3148
567.4129,121.4833,223.3282
567.388,121.4749,223.3423
567.3638,121.467,223.3558
567.339,121.459,223.3695
567.314,121.451,223.3833
567.2888,121.4433,223.3971
567.2664,121.4366,223.4091
567.2429,121.4297,223.4217
567.2178,121.4223,223.435
567.1936,121.4155,223.4477
567.1702,121.408,223.4603
567.1496,121.4015,223.4713
567.1235,121.3936,223.4852
567.1028,121.3874,223.4962
567.0815,121.381,223.5074
567.0605,121.3748,223.5186
567.038,121.3682,223.5306
567.0164,121.3619,223.5422
566.9958,121.356,223.5531
566.9757,121.3503,223.5637
566.9551,121.3445,223.5747
566.9336,121.3385,223.586
566.9124,121.3325,223.5972
566.8924,121.3268,223.6077
566.8667,121.3195,223.6226
566.8399,121.3117,223.6379
566.8138,121.3041,223.6528
566.7877,121.2966,223.6674
566.7615,121.2891,223.6819
566.7378,121.2822,223.6951
566.713,121.2757,223.7084
566.6884,121.2694,223.7214
566.6617,121.2631,223.7354
566.6417,121.2579,223.746
566.6179,121.2518,223.7588
566.5942,121.2457,223.7715
566.5694,121.2388,223.7851
566.5478,121.2325,223.797
566.5266,121.2259,223.8089
566.5043,121.2189,223.8215
566.4808,121.2116,223.8347
566.4606,121.2054,223.8462
566.4402,121.1992,223.8577
566.4199,121.1934,223.8692
566.3991,121.1879,223.8805
566.3776,121.1826,223.8922
566.3586,121.178,223.9023
566.3341,121.173,223.9161
566.3071,121.1675,223.9317
566.2812,121.1617,223.9465
566.2546,121.1549,223.962
566.2302,121.1483,223.9763
566.2062,121.1418,223.9903
566.1794,121.1358,224.0056
566.1567,121.1308,224.0186
566.1344,121.125,224.0319
566.1113,121.1193,224.0455
566.0885,121.1138,224.0589
566.066,121.108,224.0724
566.0416,121.1018,224.087
566.0207,121.0964,224.0995
565.9993,121.0912,224.1122
565.9767,121.0863,224.1253
565.9551,121.0819,224.1378
565.9351,121.0778,224.1495
565.9143,121.0736,224.1617
565.8932,121.0696,224.174
565.8596,121.0645,224.1945
565.8427,121.0611,224.205
565.8157,121.0553,224.2217
565.791,121.0493,224.2374
565.7651,121.043,224.2538
565.7399,121.0369,224.2697
565.7167,121.0318,224.2843
565.6922,121.0265,224.2997
565.6682,121.0214,224.3146
565.6453,121.0175,224.3285
565.6224,121.0136,224.3421
565.5989,121.0096,224.3562
565.5792,121.0062,224.368
565.5581,121.0027,224.3805
565.5377,120.9992,224.3927
565.5156,120.995,224.4061
565.4939,120.9912,224.4198
565.466,120.9866,224.4381
565.4426,120.9827,224.4533
565.4167,120.9783,224.47
565.3897,120.9735,224.4874
565.3676,120.9695,224.5017
565.3421,120.9647,224.5182
565.3182,120.9599,224.5337
565.2959,120.9558,224.5482
565.2704,120.9515,224.5644
565.2493,120.9483,224.5779
565.226,120.9452,224.5925
565.2046,120.9424,224.6061
565.1829,120.9395,224.6197
565.1638,120.9366,224.632
565.1413,120.9329,224.6465
565.1181,120.9291,224.6617
565.0933,120.9253,224.6785
565.0652,120.9209,224.6972
565.0408,120.9171,224.7135
565.0148,120.9134,224.7309
564.9897,120.91,224.7475
564.9626,120.9068,224.7652
564.9391,120.9043,224.7805
564.9175,120.901,224.795
564.8943,120.8976,224.8103
564.8701,120.8942,224.8262
564.8487,120.8907,224.8405
564.8277,120.8872,224.8545
564.8069,120.8837,224.8684
564.7875,120.8808,224.8814
564.765,120.8776,224.8965
564.7438,120.8747,224.9107
564.7188,120.8722,224.9281
564.6915,120.8694,224.947
564.6664,120.8666,224.9642
564.643,120.8635,224.9804
564.6176,120.8602,224.9981
564.5936,120.8572,225.0145
564.5703,120.8539,225.0304
564.5465,120.8514,225.0466
564.5247,120.8493,225.0615
564.5023,120.8471,225.0769
564.4794,120.8453,225.0925
564.4575,120.8436,225.1074
564.4382,120.8422,225.1206
564.4164,120.8413,225.1351
564.3952,120.8403,225.15
564.3678,120.8388,225.1693
564.3436,120.8374,225.1861
564.3162,120.8352,225.205
564.2915,120.8328,225.2221
564.2682,120.831,225.2377
564.2447,120.8289,225.2534
564.2202,120.8267,225.2697
564.1984,120.8246,225.2842
564.1754,120.8222,225.2993
564.1545,120.82,225.313
564.1338,120.8177,225.3265
564.1112,120.8159,225.3414
564.0907,120.8144,225.3553
564.0622,120.8124,225.3753
564.0377,120.8111,225.3919
563.9998,120.8087,225.4177
563.9818,120.8073,225.43
563.9608,120.8058,225.4445
563.9359,120.8037,225.4619
563.9144,120.8015,225.477
563.8925,120.7992,225.4924
563.8707,120.7973,225.5077
563.8485,120.7964,225.5233
563.828,120.7961,225.5378
563.8089,120.7959,225.5513
563.79,120.7959,225.5646
563.7631,120.7943,225.5847
563.7382,120.7924,225.6035
563.7134,120.7903,225.6221
563.6882,120.7879,225.641
563.6647,120.7859,225.6581
563.6405,120.7844,225.6754
563.6171,120.7829,225.6924
563.5936,120.7818,225.7095
563.5732,120.7812,225.7247
563.5508,120.7811,225.7411
563.5307,120.7811,225.756
563.5099,120.7812,225.7712
563.4913,120.7813,225.7849
563.4678,120.7816,225.8025
563.4421,120.782,225.8221
563.4187,120.7823,225.8399
563.3925,120.7827,225.8595
563.3688,120.7831,225.8774
563.3467,120.7834,225.894
562.9647,120.7843,226.1902
562.9532,120.7847,226.1992
562.9084,120.7862,226.2366
562.8938,120.7867,226.249
562.8789,120.7873,226.2616
562.8604,120.7879,226.2771
562.8432,120.7886,226.2915
562.8254,120.7889,226.3064
562.8074,120.7889,226.3213
562.7907,120.7893,226.335
562.7733,120.7898,226.3492
562.7554,120.7909,226.3637
562.7362,120.792,226.3794
562.7151,120.7933,226.397
562.6935,120.7946,226.4149
562.6725,120.7959,226.4321
562.6493,120.7977,226.451
562.6284,120.7997,226.468
562.6105,120.8015,226.4826
562.5917,120.8028,226.4978
562.5728,120.8041,226.5131
562.5547,120.8053,226.5277
562.5361,120.8069,226.5427
562.5172,120.8085,226.5577
562.5021,120.8098,226.5698
562.484,120.8113,226.5845
562.4619,120.8128,226.6027
562.4374,120.8148,226.6229
562.4198,120.8163,226.6372
562.3984,120.8177,226.6546
562.3789,120.8193,226.6704
562.3594,120.8213,226.6859
562.341,120.8233,226.7007
562.3218,120.8254,226.7159
562.3047,120.8275,226.7294
562.2872,120.8294,226.7433
562.2703,120.8307,226.7567
562.2533,120.8319,226.7704
562.237,120.8328,226.7836
562.2169,120.8339,226.8002
562.1949,120.8346,226.8184
562.1736,120.8342,226.8361
562.1545,120.8347,226.8522
562.1351,120.8356,226.8686
562.1168,120.8377,226.8838
562.098,120.84,226.8993
562.0789,120.8432,226.9144
562.0617,120.8463,226.9278
562.0461,120.8492,226.9399
562.0283,120.8516,226.9536
562.012,120.8538,226.9662
561.9893,120.8568,226.984
561.9692,120.8591,227.0001
561.9494,120.861,227.0162
561.9303,120.8626,227.0317
561.9081,120.8644,227.0493
561.8899,120.8664,227.0638
561.8713,120.8687,227.0787
561.8536,120.8712,227.093
561.8368,120.8738,227.1065
561.8196,120.8765,227.1203
561.8032,120.8787,227.1334
561.7868,120.8809,227.1463
561.7645,120.8839,227.1642
561.7412,120.8869,227.1828
561.7214,120.8894,227.1985
561.7012,120.8919,227.2143
561.6818,120.8943,227.2296
561.6615,120.8968,227.2458
561.6437,120.8993,227.26
561.626,120.9018,227.2739
561.6093,120.9038,227.2872
561.5889,120.9062,227.3035
561.5702,120.9084,227.3184
561.5435,120.9114,227.3399
561.5136,120.9149,227.3638
561.4795,120.9196,227.3907
561.4521,120.9242,227.4122
561.4235,120.9295,227.4344
561.3989,120.9339,227.4534
561.375,120.9371,227.4718
561.3527,120.9405,227.4889
561.3294,120.9436,227.5069
561.3021,120.9468,227.5282
561.2798,120.9495,227.5455
561.2552,120.9529,227.5645
561.2315,120.9564,227.5828
561.2108,120.9595,227.5989
561.186,120.9641,227.6183
561.1665,120.9681,227.6335
561.1492,120.9718,227.647
561.1319,120.9755,227.6605
561.1173,120.9786,227.672
561.0967,120.9824,227.688
561.0728,120.9871,227.7071
561.052,120.9918,227.7235
561.0318,120.9949,227.7398
561.0121,120.9975,227.7556
560.992,120.9999,227.7719
560.9741,121.002,227.7862
560.9551,121.0041,227.8014
560.937,121.0062,227.8156
560.9188,121.0086,227.8299
560.9026,121.0113,227.8425
560.8817,121.0147,227.8587
560.8599,121.0183,227.8759
560.8397,121.0222,227.8918
560.8185,121.0264,227.9082
560.798,121.0308,227.9242
560.779,121.0344,227.9393
560.76,121.0378,227.9544
560.7423,121.0409,227.9683
560.7261,121.0438,227.9811
560.7087,121.0471,227.9949
560.6854,121.0513,228.0137
560.6648,121.0549,228.0303
560.6436,121.0595,228.0472
560.6219,121.0641,228.0642
560.6014,121.0685,228.0802
560.5841,121.0721,228.0936
560.564,121.0764,228.1094
560.5439,121.0806,228.1251
560.527,121.084,228.1385
560.5091,121.0876,228.1527
560.4922,121.0907,228.1659
560.4745,121.094,228.1799
560.4526,121.0979,228.1974
560.4315,121.1017,228.2144
560.4109,121.1054,228.2309
560.3906,121.1097,228.2473
560.3713,121.1136,228.2628
560.3528,121.117,228.2775
560.3342,121.1204,228.2922
560.3179,121.1233,228.3052
560.3007,121.1262,228.3189
560.2791,121.1296,228.3361
560.2585,121.1327,228.3526
560.2361,121.1358,228.3709
560.2161,121.1382,228.3874
560.1949,121.1427,228.4046
560.1757,121.1469,228.4204
560.1564,121.1514,228.4362
560.1392,121.1558,228.4503
560.1199,121.1609,228.4662
560.103,121.1653,228.4799
560.0853,121.1694,228.4942
560.0684,121.1728,228.5079
560.0422,121.1772,228.5291
560.0168,121.1815,228.5496
559.9915,121.186,228.5698
559.9675,121.1903,228.5891
559.9442,121.1959,228.6078
559.9199,121.2024,228.6272
559.8998,121.208,228.6433
559.8816,121.2128,228.658
559.858,121.2189,228.6774
559.8336,121.2246,228.6977
559.8087,121.2296,228.7188
559.7885,121.2339,228.7362
559.764,121.2387,228.7574
559.7428,121.2426,228.7755
559.7233,121.2467,228.7926
559.7039,121.2513,228.8095
559.6839,121.2561,228.8268
559.6586,121.2622,228.849
559.6388,121.2669,228.8664
559.6167,121.2721,228.8857
559.5959,121.2771,228.9038
559.5766,121.2823,228.9209
559.5578,121.2873,228.9376
559.5372,121.2929,228.9559
559.5238,121.2965,228.9678
559.5054,121.3014,228.9843
559.4819,121.3074,229.0054
559.463,121.3122,229.0224
559.4433,121.3174,229.0401
559.4225,121.3222,229.0588
559.4041,121.3264,229.0753
